fpr,tpr,threshold
0.006158595651180923,0.005439475047487481,0.9893727898597717
0.006158595651180923,0.005612156795026766,0.9893723130226135
0.006174346535199288,0.005612156795026766,0.9893718361854553
0.006190097419217654,0.005612156795026766,0.9893714189529419
0.006190097419217654,0.005698497668796408,0.9893709421157837
0.006197972861226837,0.005698497668796408,0.9893708229064941
0.006197972861226837,0.005784838542566051,0.9893702268600464
0.0062058483032360195,0.005871179416335693,0.9893701076507568
0.0062137237452452015,0.005871179416335693,0.9893697500228882
0.0062137237452452015,0.005957520290105336,0.9893695116043091
0.006229474629263567,0.005957520290105336,0.989368736743927
0.006245225513281933,0.005957520290105336,0.9893684983253479
0.0062531009552911155,0.005957520290105336,0.9893677830696106
0.006268851839309481,0.005957520290105336,0.989367663860321
0.0062924781653370294,0.005957520290105336,0.9893668293952942
0.006308229049355395,0.005957520290105336,0.9893660545349121
0.006316104491364578,0.006043861163874978,0.9893656969070435
0.006323979933373761,0.006043861163874978,0.9893654584884644
0.006339730817392126,0.006043861163874978,0.9893653392791748
0.006386983469447223,0.006043861163874978,0.9893637895584106
0.006394858911456406,0.006130202037644621,0.9893634915351868
0.006410609795474771,0.006130202037644621,0.9893626570701599
0.006410609795474771,0.006216542911414264,0.9893617033958435
0.006434236121502319,0.006216542911414264,0.9893600940704346
0.0064499870055206845,0.006216542911414264,0.9893598556518555
0.0064893642155665985,0.006216542911414264,0.9893568158149719
0.0064893642155665985,0.006302883785183906,0.9893563389778137
0.006497239657575781,0.006389224658953549,0.9893559813499451
0.006536616867621695,0.006389224658953549,0.9893542528152466
0.006536616867621695,0.006475565532723191,0.989354133605957
0.0066862502657961675,0.006475565532723191,0.9893462061882019
0.006717752033832899,0.006475565532723191,0.9893452525138855
0.00674925380186963,0.006475565532723191,0.9893440008163452
0.00674925380186963,0.0065619064064928335,0.9893432855606079
0.006788631011915544,0.0065619064064928335,0.9893418550491333
0.0068043818959339095,0.0065619064064928335,0.9893417358398438
0.006820132779952275,0.0065619064064928335,0.9893414974212646
0.006820132779952275,0.006648247280262476,0.9893414378166199
0.006828008221961458,0.006648247280262476,0.9893413186073303
0.006867385432007371,0.006648247280262476,0.9893410801887512
0.006875260874016554,0.006648247280262476,0.9893409609794617
0.006891011758034919,0.006820929027801762,0.9893407225608826
0.006914638084062468,0.006820929027801762,0.9893401265144348
0.006930388968080833,0.006820929027801762,0.9893397688865662
0.006930388968080833,0.006907269901571404,0.9893395304679871
0.006938264410090016,0.006907269901571404,0.9893394112586975
0.006938264410090016,0.0069936107753410465,0.9893391728401184
0.00697764162013593,0.0069936107753410465,0.9893381595611572
0.006993392504154296,0.0069936107753410465,0.9893380403518677
0.007024894272191027,0.0069936107753410465,0.989336371421814
0.007056396040227758,0.0069936107753410465,0.9893355965614319
0.007103648692282854,0.0069936107753410465,0.9893340468406677
0.00711939957630122,0.0069936107753410465,0.9893339276313782
0.007143025902328768,0.0069936107753410465,0.9893324375152588
0.007158776786347134,0.0069936107753410465,0.9893323183059692
0.007174527670365499,0.0069936107753410465,0.9893320798873901
0.007174527670365499,0.007079951649110689,0.9893316030502319
0.007190278554383865,0.007079951649110689,0.9893311262130737
0.007190278554383865,0.007166292522880331,0.9893310070037842
0.007198153996393048,0.007166292522880331,0.9893308877944946
0.007213904880411413,0.007166292522880331,0.9893304705619812
0.007300534742512423,0.007166292522880331,0.9893271923065186
0.007300534742512423,0.007252633396649974,0.989327073097229
0.007308410184521606,0.007252633396649974,0.9893268346786499
0.007308410184521606,0.007338974270419616,0.9893263578414917
0.007339911952558337,0.007338974270419616,0.9893249869346619
0.007355662836576703,0.007338974270419616,0.9893243908882141
0.007442292698677713,0.007338974270419616,0.9893202781677246
0.007442292698677713,0.0074253151441892595,0.9893200397491455
0.007465919024705262,0.0074253151441892595,0.9893196821212769
0.007481669908723627,0.0074253151441892595,0.9893194437026978
0.007497420792741993,0.0074253151441892595,0.9893185496330261
0.007505296234751176,0.007511656017958902,0.9893180727958679
0.007528922560778723,0.007511656017958902,0.9893171191215515
0.007528922560778723,0.007597996891728544,0.9893168807029724
0.007536798002787906,0.007684337765498187,0.989316463470459
0.007552548886806272,0.007684337765498187,0.9893163442611694
0.007552548886806272,0.007770678639267829,0.9893162250518799
0.007584050654843003,0.007770678639267829,0.9893144369125366
0.007584050654843003,0.007857019513037472,0.9893143177032471
0.007607676980870551,0.007857019513037472,0.9893137812614441
0.007623427864888917,0.007857019513037472,0.9893136620521545
0.0076391787489072825,0.007857019513037472,0.9893121123313904
0.007654929632925648,0.007857019513037472,0.9893117547035217
0.007686431400962379,0.007857019513037472,0.9893093109130859
0.007686431400962379,0.007943360386807114,0.9893090724945068
